product_code,product_name,brand,store,url,image_url,price,original_price,currency,in_stock,product_description,categories,specs
Dell Pro Tower QCT1250,"Dell Pro Tower QCT1250, Mini Tower Business Desktop, Intel Core Ultra 7 265 Processor, 16GB DDR5 Memory, 1TB M.2 PCIe NVME SSD w/ Speaker & 180W Bronze PSU (3 Years Wrranty)",Dell,Oriental Store,https://os-jo.com/dell-pro-tower-qct1250-mini-tower-business-desktop-intel-core-ultra-7-265-processor-16gb-ddr5-memory-1tb-m-2-pcie-nvme-ssd-w-speaker-180w-bronze-psu-3-years-wrranty,https://os-jo.com/image/cache/catalog/products/desktop/Dell-Pro-Tower-QCT1250/DellProTowerQCT1250DesktopPC_IntelCorei7-1470016GBDDR5512GBNVMeSSDDVD-RW_1-1200x1200.jpg,999.0,,JOD,True,Unknown,"{'Desktops Computer', 'MSI', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Intel', 'AMD', 'Gaming PC', 'ASUS', 'Computer Systems', 'Apple', 'HP', 'Acer', 'Dell', 'Lenovo'}","{'Processor Type': 'intel Core Ultra', 'Processor Generation': 'Ultra 7', 'Processor Family': '265', 'Processor Speed': 'Up To 5.30GHz', 'Processor Cache': '30MB', 'Processor Cores': '20 (8P+12E)', 'Processor Threads': '20 Threads', 'Memory Size': '1 X 16GB', 'Memory Type': 'DDR5', 'Memory Bus Speed': '5600MHz', 'Storage Technology': 'M.2 PCIe NVMe SSD', 'Storage Capacity': '1TB', 'Graphic Manufacturer': 'Intel', 'Graphic Chip-set Model': 'Intel® Graphics', 'Graphic Memory Size': 'Shared Memory', 'Graphic Memory Type': 'Dedicated Memory', 'Optical Drive': 'No', 'Ports': 'Front:  2 USB 2.0 (480 Mbps) ports  1 USB 3.2 Gen 1 (5 Gbps) Type-C® port  1 USB 3.2 Gen 1 (5 Gbps) port  1 global headset jack  Rear:  2 USB 2.0 (480 Mbps) with SmartPower On ports  2 USB 3.2 Gen 1 (5 Gbps) ports  1 RJ45 (1 Gbps) Ethernet port  1 HDMI 2.1 (TMDS) port  1 DisplayPort™ 1.4a (HBR2) port', 'Included Operating System': 'Free DOS', 'Communications': 'RJ-45 Ethernet 10/100/1000 Mbps  Intel(R) Wi-Fi 6E  Bluetooth(R) wireles s card', 'Accessories': '(Dell USB Keyboard + Wired Optical Mouse) Combo', 'Warranty': '3 Year'}"
Dell Pro Tower QCT1250,"Dell Pro Tower QCT1250, Mini Tower Business Desktop, Intel Core Ultra 5 235 Processor , 8GB DDR5 Memory, 512GB M.2 PCIe NVME SSD w/ Speaker & 180W Bronze PSU",Dell,Oriental Store,https://os-jo.com/dell-pro-tower-qct1250-mini-tower-business-desktop-intel-core-ultra-5-235-processor-8gb-ddr5-memory-512gb-m-2-pcie-nvme-ssd-w-speaker-180w-bronze-psu,https://os-jo.com/image/cache/catalog/products/desktop/Dell-Pro-Tower-QCT1250/DellProTowerQCT1250DesktopPC_IntelCorei7-1470016GBDDR5512GBNVMeSSDDVD-RW_1-1200x1200.jpg,599.0,,JOD,True,Unknown,"{'Desktops Computer', 'MSI', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Intel', 'AMD', 'Gaming PC', 'ASUS', 'Computer Systems', 'Apple', 'HP', 'Acer', 'Dell', 'Lenovo'}","{'Processor Type': 'intel Core Ultra', 'Processor Generation': 'Ultra 5', 'Processor Family': '235', 'Processor Speed': 'Up To 5GHz', 'Processor Cache': '24MB', 'Processor Cores': '14 (6P+8E)', 'Processor Threads': '14 Threads', 'Memory Size': '1 X 8GB', 'Memory Type': 'DDR5', 'Number of Memory Slot': '2', 'Memory Bus Speed': '5600MHz', 'Storage Technology': 'M.2 PCIe NVMe SSD', 'Storage Capacity': '512GB', 'Graphic Manufacturer': 'Intel', 'Graphic Chip-set Model': 'Intel® Graphics', 'Graphic Memory Size': 'Shared Memory', 'Graphic Memory Type': 'Dedicated Memory', 'Optical Drive': 'No', 'Ports': 'Front:  2 USB 2.0 (480 Mbps) ports  1 USB 3.2 Gen 1 (5 Gbps) Type-C® port  1 USB 3.2 Gen 1 (5 Gbps) port  1 global headset jack  Rear:  2 USB 2.0 (480 Mbps) with SmartPower On ports  2 USB 3.2 Gen 1 (5 Gbps) ports  1 RJ45 (1 Gbps) Ethernet port  1 HDMI 2.1 (TMDS) port  1 DisplayPort™ 1.4a (HBR2) port', 'Included Operating System': 'Free DOS', 'Communications': 'RJ-45 Ethernet 10/100/1000 Mbps', 'Accessories': '(Dell USB Keyboard + Wired Optical Mouse) Combo', 'Warranty': '1 Year'}"
Dell Pro Tower QCT1250,"Dell Pro Tower QCT1250, Mini Tower Business Desktop, 14th Gen Intel Core i7-14700, 8GB DDR5 Memory, 512GB M.2 PCIe NVME SSD w/ Speaker & 180W Bronze PSU",Dell,Oriental Store,https://os-jo.com/dell-pro-tower-qct1250-mini-tower-business-desktop-14th-gen-intel-core-i7-14700-8gb-ddr5-memory-512gb-m-2-pcie-nvme-ssd-w-speaker-180w-bronze-psu,https://os-jo.com/image/cache/catalog/products/desktop/Dell-Pro-Tower-QCT1250/DellProTowerQCT1250DesktopPC_IntelCorei7-1470016GBDDR5512GBNVMeSSDDVD-RW_1-1200x1200.jpg,699.0,,JOD,True,Unknown,"{'Desktops Computer', 'MSI', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Intel', 'AMD', 'Gaming PC', 'ASUS', 'Computer Systems', 'Apple', 'HP', 'Acer', 'Dell', 'Lenovo'}","{'Processor Type': 'Core i7', 'Processor Generation': '14th Generation', 'Processor Family': 'Intel Core i7-14700', 'Processor Speed': 'Up To 5.4GHz', 'Processor Cache': '33MB', 'Processor Cores': '20 (8P+12E)', 'Processor Threads': '28 Threads', 'Memory Size': '1 X 8GB', 'Memory Type': 'DDR5', 'Number of Memory Slot': '2', 'Memory Bus Speed': '5600MHz', 'Storage Technology': 'M.2 PCIe NVMe SSD', 'Storage Capacity': '512GB', 'Graphic Manufacturer': 'Intel', 'Graphic Chip-set Model': 'Intel® UHD Graphics 770', 'Graphic Memory Size': 'Shared Memory', 'Graphic Memory Type': 'Dedicated Memory', 'Optical Drive': 'No', 'Ports': 'Front:  2 USB 2.0 (480 Mbps) ports  1 USB 3.2 Gen 1 (5 Gbps) Type-C® port  1 USB 3.2 Gen 1 (5 Gbps) port  1 global headset jack  Rear:  2 USB 2.0 (480 Mbps) with SmartPower On ports  2 USB 3.2 Gen 1 (5 Gbps) ports  1 RJ45 (1 Gbps) Ethernet port  1 HDMI 2.1 (TMDS) port  1 DisplayPort™ 1.4a (HBR2) port', 'Included Operating System': 'Free DOS', 'Communications': 'RJ-45 Ethernet 10/100/1000 Mbps', 'Accessories': '(Dell USB Keyboard + Wired Optical Mouse) Combo', 'Warranty': '1 Year'}"
F0HM00UYAK,"Lenovo IdeaCentre AIO 27IRH9 All-in-One PC 27"" FHD IPS Non Touch 100Hz, 99% sRGB, 13th Gen Intel Core i7-13620H, Intel UHD Graphics, 8GB DDR5 RAM, 512GB M.2 PCIe NVME - Luna Grey",Lenovo,Oriental Store,https://os-jo.com/lenovo-ideacentre-aio-27irh9-all-in-one-pc-27-fhd-ips-non-touch-100hz-99-srgb-13th-gen-intel-core-i7-13620h-intel-uhd-graphics-8gb-ddr5-ram-512gb-m-2-pcie-nvme-luna-grey,https://os-jo.com/image/cache/catalog/products/desktop/F0HM00UYAK/IdeaCentre_AIO_27IRH9_CT2_05-1200x1200.jpg,679.0,,JOD,True,Unknown,"{'Desktops Computer', 'MSI', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Intel', 'AMD', 'Gaming PC', 'ASUS', 'Computer Systems', 'Apple', 'HP', 'Acer', 'Dell', 'Lenovo'}","{'Processor Type': 'Core i7', 'Processor Generation': '13th Generation', 'Processor Family': 'i7-13620H', 'Processor Speed': 'Up To 4.9GHz', 'Processor Cache': '24MB Cache', 'Processor Cores': '10 (6P+4E)', 'Processor Threads': '16 Threads', 'Memory Size': '8GB (1x 8GB)', 'Memory Type': 'DDR5', 'Memory Bus Speed': '5200', 'Memory Slots': '2', 'Storage Technology': 'SSD M.2 PCIE NVME Gen 4', 'Storage Capacity': '512GB', 'Graphic Manufacturer': 'Intel', 'Graphic Chip-set Model': 'Intel UHD Graphic', 'Graphic Memory Size': 'Shared Memory', 'Graphic Memory Type': 'Integrated', 'Display Size': '27""', 'Panel Type': 'IPS', 'Screen Resolution': '27"" FHD (1920x1080) IPS 100Hz 300nits Anti-glare  99% sRGB  3-side borderless  hardware low blue light  Non-Touch', 'Optical Drive': 'nan', 'Ports': 'Rear Ports  1x USB-A (USB 10Gbps / USB 3.2 Gen 2)  2x USB-A (Hi-Speed USB / USB 2.0)  1x HDMI®-in 1.4  1x HDMI®-out 2.1 TMDS  1x Ethernet (RJ-45)  1x power connector  Left Ports  1x USB-C® (USB 10Gbps / USB 3.2 Gen 2)  data transfer only  1x headphone / microphone combo jack (3.5mm)', 'Audio': 'Audio Chip  High Definition (HD) Audio  Realtek® ALC233-CG codec  Speakers  3Wx2  HARMAN', 'Camera': '5.0MP', 'Included Operating System': 'Free Dos', 'Color': 'Luna Grey', 'Security add-ons': 'nan', 'Communications': 'WLAN + Bluetooth  Wi-Fi® 6  802.11ax 2x2 + BT5.2  Ethernet  Integrated 100/1000M', 'Accessories': 'Keyboard  Wireless EOS Keyboard  Luna Grey  English (UK)  Mouse  Wireless EOS Mouse  Luna Grey', 'Warranty': '1 Year'}"
DT.R61EM.00A,"Acer Veriton S2722G Mini Tower Business Desktop, 14th Gen Intel Core i7-14700, 8GB DDR5 Memory, 512GB M.2 PCIe NVME SSD w/ Wifi+Bluetooth, 180W Bronze PSU (3 Years Warranty)",Acer,Oriental Store,https://os-jo.com/acer-veriton-s2722g-mini-tower-business-desktop-14th-gen-intel-core-i7-14700-8gb-ddr5-memory-512gb-m-2-pcie-nvme-ssd-w-wifi-bluetooth-180w-bronze-psu-3-years-warranty,https://os-jo.com/image/cache/catalog/products/desktop/DT.R61EM.00A/desktop-acer-veriton-s2720g-03-1200x1200.jpg,639.0,,JOD,True,Unknown,"{'Desktops Computer', 'MSI', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Intel', 'AMD', 'Gaming PC', 'ASUS', 'Computer Systems', 'Apple', 'HP', 'Acer', 'Dell', 'Lenovo'}","{'Processor Type': 'Core i7', 'Processor Generation': '14th Generation', 'Processor Family': 'i7-14700', 'Processor Speed': 'Up To 5.4GHz', 'Processor Cache': '33MB', 'Processor Cores': '20 (8P+12E)', 'Processor Threads': '28 Threads', 'Memory Size': '1 X 8GB', 'Memory Type': 'DDR5', 'Number of Memory Slot': '2', 'Storage Technology': 'M.2 PCIe NVMe SSD', 'Storage Capacity': '512GB', 'Graphic Manufacturer': 'Intel', 'Graphic Chip-set Model': 'Intel® UHD Graphics 770', 'Graphic Memory Size': 'Shared Memory', 'Graphic Memory Type': 'Dedicated Memory', 'Optical Drive': 'No', 'Ports': 'Front I/O Ports:  USB 3.2 Gen 1 Type-A: 3 ports (5Gbps)  USB 3.2 Gen 1 Type-C: 1 port (5Gbps)  Audio: 1 Combo audio jack  Rear I/O Ports :  USB 2.0 Type-A: 4 ports  Video Outputs:  1 HDMI-out 1.4b  1 DisplayPort (DP)  1 VGA (D-Sub) port  Networking: 1 RJ-45 LAN port (Gigabit Ethernet)  Audio: 3 Audio jacks (supporting 5.1-channel surround sound)', 'Included Operating System': 'Free DOS', 'Communications': 'RJ-45 Ethernet 10/100/1000 Mbps  Wifi + Bluetooth', 'Accessories': 'USB Keyboard + Optical Mouse', 'Warranty': '3 Years'}"
DT.R5YEM.004,"Acer Veriton X2722G SFF Compact Tower Business Desktop, 14th Gen Intel Core i5-14400, 8GB DDR5 Memory, 512GB M.2 PCIe NVME SSD w/ Wifi+Bluetooth, 180W Bronze PSU (3 Years Warranty)",Acer,Oriental Store,https://os-jo.com/acer-veriton-x2722g-compact-tower-business-desktop-14th-gen-intel-core-i5-14400-8gb-ddr5-memory-512gb-m-2-pcie-nvme-ssd-w-wifi-bluetooth-180w-bronze-psu-3-years-warranty,https://os-jo.com/image/cache/catalog/products/desktop/R5YEM.004/R5YEM.004-1200x1200.jpg,479.0,,JOD,True,Unknown,"{'Desktops Computer', 'MSI', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Intel', 'AMD', 'Gaming PC', 'ASUS', 'Computer Systems', 'Apple', 'HP', 'Acer', 'Dell', 'Lenovo'}","{'Processor Type': 'Core i5', 'Processor Generation': '14th Generation', 'Processor Family': 'Intel Core i5-14400', 'Processor Speed': 'Up To 4.7GHz', 'Processor Cache': '20MB', 'Processor Cores': '10 (6P+4E)', 'Processor Threads': '16', 'Memory Size': '1 X 8GB', 'Memory Type': 'DDR5', 'Number of Memory Slot': '2', 'Storage Technology': 'M.2 PCIe NVMe SSD', 'Storage Capacity': '512GB', 'Graphic Manufacturer': 'Intel', 'Graphic Chip-set Model': 'Intel® UHD Graphics 730', 'Graphic Memory Size': 'Shared Memory', 'Graphic Memory Type': 'Dedicated Memory', 'Optical Drive': 'No', 'Ports': 'Front I/O Ports:  USB 3.2 Gen 1 Type-A: 3 ports (5Gbps)  USB 3.2 Gen 1 Type-C: 1 port (5Gbps)  Audio: 1 Combo audio jack  Rear I/O Ports :  USB 2.0 Type-A: 4 ports  Video Outputs:  1 HDMI-out 1.4b  1 DisplayPort (DP)  1 VGA (D-Sub) port  Networking: 1 RJ-45 LAN port (Gigabit Ethernet)  Audio: 3 Audio jacks (supporting 5.1-channel surround sound)', 'Included Operating System': 'Free DOS', 'Communications': 'RJ-45 Ethernet 10/100/1000 Mbps  Wifi + Bluetooth', 'Accessories': 'USB Keyboard + Optical Mouse', 'Warranty': '3 Years'}"
Dell Pro Tower QCT1250,"Dell Pro Tower QCT1250, Mini Tower Business Desktop, 14th Gen Intel Core i5-14500 vPro, 8GB DDR5 Memory, 512GB M.2 PCIe NVME SSD w/ Speaker & 180W Bronze PSU",Dell,Oriental Store,https://os-jo.com/dell-pro-tower-qct1250-mini-tower-business-desktop-14th-gen-intel-core-i5-14500-vpro-8gb-ddr5-memory-512gb-m-2-pcie-nvme-ssd-w-speaker-180w-bronze-psu,https://os-jo.com/image/cache/catalog/products/desktop/Dell-Pro-Tower-QCT1250/DellProTowerQCT1250DesktopPC_IntelCorei7-1470016GBDDR5512GBNVMeSSDDVD-RW_1-1200x1200.jpg,579.0,,JOD,True,Unknown,"{'Desktops Computer', 'MSI', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Intel', 'AMD', 'Gaming PC', 'ASUS', 'Computer Systems', 'Apple', 'HP', 'Acer', 'Dell', 'Lenovo'}","{'Processor Type': 'Core i5', 'Processor Generation': '14th Generation', 'Processor Family': 'Intel Core i5-14500', 'Processor Speed': 'Up To 5GHz', 'Processor Cache': '24MB', 'Processor Cores': '14 (6P+8E)', 'Processor Threads': '20', 'Memory Size': '1 X 8GB', 'Memory Type': 'DDR5', 'Number of Memory Slot': '2', 'Memory Bus Speed': '4800MHz', 'Storage Technology': 'M.2 PCIe NVMe SSD', 'Storage Capacity': '512GB', 'Graphic Manufacturer': 'Intel', 'Graphic Chip-set Model': 'Intel® UHD Graphics 770', 'Graphic Memory Size': 'Shared Memory', 'Graphic Memory Type': 'Dedicated Memory', 'Optical Drive': 'No', 'Ports': 'Front:  2 USB 2.0 (480 Mbps) ports  1 USB 3.2 Gen 1 (5 Gbps) Type-C® port  1 USB 3.2 Gen 1 (5 Gbps) port  1 global headset jack  Rear:  2 USB 2.0 (480 Mbps) with SmartPower On ports  2 USB 3.2 Gen 1 (5 Gbps) ports  1 RJ45 (1 Gbps) Ethernet port  1 HDMI 2.1 (TMDS) port  1 DisplayPort™ 1.4a (HBR2) port', 'Included Operating System': 'Free DOS', 'Communications': 'RJ-45 Ethernet 10/100/1000 Mbps', 'Accessories': '(Dell USB Keyboard + Wired Optical Mouse) Combo', 'Warranty': '1 Year'}"
D501MER,"ASUS ExpertCenter D5 Mini Tower (D501MER) Business Desktop 14th Gen Intel Core i7-14700, 8GB DDR5 Memory, Intel UHD Graphics, 512GB M.2 NVMe Gen 4 SSD, w/ 180W 80+ Bronze Power Supply",ASUS,Oriental Store,https://os-jo.com/asus-expertcenter-d5-mini-tower-d501mer-business-desktop-14th-gen-intel-core-i7-14700-8gb-ddr5-memory-intel-uhd-graphics-512gb-m-2-nvme-gen-4-ssd-w-180w-80-bronze-power-supply,https://os-jo.com/image/cache/catalog/products/desktop/D501MER/fwebp-1200x1200.jpg,649.0,,JOD,True,Unknown,"{'Desktops Computer', 'MSI', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Intel', 'AMD', 'Gaming PC', 'ASUS', 'Computer Systems', 'Apple', 'HP', 'Acer', 'Dell', 'Lenovo'}","{'Processor Type': 'Core i7', 'Processor Generation': '14th Generation', 'Processor Family': 'i7-14700', 'Processor Speed': 'Up To 5.4GHz', 'Processor Cache': '33MB', 'Processor Cores': '20 (8P+12E)', 'Processor Threads': '28 Threads', 'Memory Size': '8GB (1 X 8GB)', 'Memory Type': 'DDR5', 'Number of Memory Slot': '2', 'Storage Technology': 'M.2 PCIe NVMe SSD PCIe 4.0', 'Storage Capacity': '512GB', 'Graphic Manufacturer': 'Intel', 'Graphic Chip-set Model': 'Intel® UHD Graphics 770', 'Graphic Memory Size': 'Shared Memory', 'Graphic Memory Type': 'Integrated Memory', 'Optical Drive': 'No', 'Ports': '*Front I/O Ports  1x Smart card reader  1x 2 in 1 card reader SD / MMC  2x USB 3.2 Gen 2 Type-A  2x USB 2.0 Type-A  1x 3.5mm combo audio jack  1x Headphone  *Rear I/O Ports  2x USB 3.2 Gen 1 Type-A  2x USB 2.0 Type-A  1x Padlock loop  1x Kensington lock  1x 7.1 channel audio (microphone  line-out  Line-in)  1x VGA Port  1x HDMI 1.4  1x RJ45 Gigabit Ethernet', 'Audio': 'High Definition 7.1 Channel Audio', 'Included Operating System': 'Free DOS', 'Communications': 'RJ45 Gigabit Ethernet 10/100/1000  Wi-Fi 6(802.11ax) (Dual band) 2*2 + Bluetooth® 5.4 Wireless Card', 'Accessories': 'Wired Keyboard + Mouse', 'Warranty': '1 Year', 'Chipset': 'Intel® B760 Chipset'}"
B5TQ8AA,"HP OmniDesk Desktop PC (M02-0234) AMD Ryzen 7 8700G, AMD Radeon 780M iGPU, 16GB DDR5 Memory, 1TB M.2 PCIe NVME SSD GEN 4, Windows 11 Home w/ 280W 80 Plus Platinum Power Supply",HP,Oriental Store,https://os-jo.com/hp-omnidesk-desktop-pc-m02-0234-amd-ryzen-7-8700g-amd-radeon-780m-igpu-16gb-ddr5-memory-1tb-m-2-pcie-nvme-ssd-gen-4-windows-11-home-w-280w-80-plus-platinum-power-supply,https://os-jo.com/image/cache/catalog/products/desktop/B5TQ8AA/B5TQ8AA-1200x1200.jpg,629.0,,JOD,True,Unknown,"{'Desktops Computer', 'MSI', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Intel', 'AMD', 'Gaming PC', 'ASUS', 'Computer Systems', 'Apple', 'HP', 'Acer', 'Dell', 'Lenovo'}","{'Processor Type': 'AMD', 'Processor Generation': 'RYZEN 7', 'Processor Family': '8700G', 'Processor Speed': 'Up to 5.1GHz', 'Processor Cache': '16MB', 'Processor Cores': '8', 'Processor Threads': '16', 'Memory Size': '1X16GB', 'Memory Type': 'DDR5', 'Number of Memory Slot': '2', 'Memory Bus Speed': '5200MHz', 'Storage Technology': 'M.2 PCIe NVMe SSD Gen 4', 'Storage Capacity': '1TB', 'Graphic Manufacturer': 'AMD', 'Graphic Chip-set Model': 'AMD Radeon 780M', 'Graphic Memory Size': 'Shared Memory', 'Graphic Memory Type': 'Integrated Memory', 'Optical Drive': 'nan', 'Ports': '1 USB Type-C® 10Gbps signaling rate; 1 USB Type-C® 5Gbps signaling rate; 2 USB Type-A 10Gbps signaling rate; 2 USB Type-A 5Gbps signaling rate; 1 headphone/microphone combo', 'Audio': '5.1 surround sound', 'Included Operating System': 'Windows 11 Home', 'Communications': 'Integrated 10/100/1000 GbE LAN  Realtek Wi-Fi 6 RTL8852BE-VT 802.11a/b/g/n/ax (2x2) and Bluetooth® 5.4 wireless card', 'Accessories': 'HP 710 Black Wireless Keyboard and Mouse Combo', 'Warranty': '1 Year', 'Chipset': 'AMD B650'}"
BE8B1AA,HP OMEN 35L Gaming PC (DT GT16-0344) (Pre-Built System) AMD Ryzen 7 8700F // RTX 5060 Ti 16GB // 16GB RAM DDR5 // 1TB M.2 NVME SSD // Win 11 Home + LAN + Wifi 6 + Bluetooth 5.3 - PC Brand,HP,Oriental Store,https://os-jo.com/hp-omen-35l-gaming-pc-dt-gt16-0344-pre-built-system-amd-ryzen-7-8700f-rtx-5060-ti-16gb-16gb-ram-ddr5-1tb-m-2-nvme-ssd-win-11-home-lan-wifi-6-bluetooth-5-3-pc-brand,https://os-jo.com/image/cache/catalog/products/desktop/BE8B1AA/1e790c51-890c-4133-9242-d059516764f7-1200x1200.jpg,1169.0,,JOD,True,Unknown,"{'Desktops Computer', 'MSI', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Intel', 'AMD', 'Gaming PC', 'ASUS', 'Computer Systems', 'Apple', 'HP', 'Acer', 'Dell', 'Lenovo'}","{'Processor': 'AMD RYZEN 7 8700F', 'Motherboard': 'AMD B650  1 USB Type-C® 10Gbps signaling rate (HP Sleep and Charge);  2 USB Type-A 5Gbps signaling rate (HP Sleep and Charge);  1 headphone/microphone combo  Realtek RTL8852BE Wi-Fi 6 (2x2) and Bluetooth® 5.3 wireless card  Integrated 10/100/1000 GbE LAN', 'Graphics Card': 'NVIDIA GeForce RTX 5060 Ti (16GB GDDR7)', 'Memory': '1x16GB DDR5  Supports up to 128 GB max system memory  4 DIMM', 'SSD': '1TB M.2 NVME SSD GEN 4', 'Power Supply': '600 W 80 Plus Gold certified ATX power supply', 'Case': 'HP Case - Panda Metal White  Two 140 mm front fans (included in some configurations)  one 120 mm rear exhaust fan', 'Cooling': '120mm 4-heatpipe RGB air cooler'}"
1M-285BJO-B3100UXX,"MSI Cubi 1M Mini PC, Portable Mini PC Desktop, Intel Core 3 100U, (No Memory Or Storage) Customizable SODIMM DDR5 Memory + M.2 PCIe NVME SSD + 2.5HDD Support, Intel Graphics, Thunderbolt 4",MSI,Oriental Store,https://os-jo.com/msi-cubi-1m-mini-pc-portable-mini-pc-desktop-intel-core-3-100u-no-memory-or-storage-customizable-sodimm-ddr5-memory-m-2-pcie-nvme-ssd-2-5hdd-support-intel-graphics-thunderbolt-4,https://os-jo.com/image/cache/catalog/products/desktop/1M-285BJO-B3100UXX/1M-285BJO-B3100UXX-1200x1200.png,259.0,,JOD,True,Unknown,"{'Desktops Computer', 'MSI', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Intel', 'AMD', 'Gaming PC', 'ASUS', 'Computer Systems', 'Apple', 'HP', 'Acer', 'Dell', 'Lenovo'}","{'Processor Type': 'Core 3', 'Processor Generation': 'intel Core (Series 1)', 'Processor Family': '100u', 'Processor Speed': 'up to 4.7GHz', 'Processor Cache': '10M Cache', 'Processor Cores': '6 (2P+4E)', 'Processor Threads': '8 Threads', 'Memory Size': 'Customizable: 2x DDR5 5600MHz SO-DIMMs up to 64GB', 'Memory Type': 'DDR5', 'Number of Memory Slot': '2', 'Memory Bus Speed': 'up to 5600MHz', 'Storage Technology': 'M.2 PCIe NVMe SSD', 'Storage Capacity': '1x 2.5"" Drive Bays  2x M.2 SSD (NVMe PCIe Gen4 x4)', 'Graphic Manufacturer': 'Intel', 'Graphic Chip-set Model': 'Intel Graphics', 'Graphic Memory Size': 'Shared Memory', 'Graphic Memory Type': 'Integrated Memory', 'Optical Drive': 'nan', 'Ports': 'I/O Ports (Front) 1x Mic-in/Headphone-out combo  2x USB 3.2 Gen 2 (10G) Type A  I/O Ports (Rear) 2x (v2.1) HDMI out  Kensington Lock 2x (Thunderbolt 4) Thunderbolt', 'Audio': 'Realtek ALC256 2.1 Channel HD Audio', 'Included Operating System': 'Free DOS', 'Communications': '2x Intel I226-V Intel Wireless AX211 + Bluetooth v5.3  Intel Wi-Fi 7 BE200 + Bluetooth 5.4', 'Accessories': 'nan', 'Warranty': '1 Year'}"
Dell Tower ECT1250,"Dell Tower ECT1250, Micro Tower Business Desktop, 14th Gen Intel Core i3-14100, 8GB DDR5 Memory, 512GB M.2 PCIe NVME SSD, Wi-Fi and Bluetooth",Dell,Oriental Store,https://os-jo.com/dell-tower-ect1250-micro-tower-business-desktop-14th-gen-intel-core-i3-14100-8gb-ddr5-memory-512gb-m-2-pcie-nvme-ssd-wi-fi-and-bluetooth,https://os-jo.com/image/cache/catalog/products/desktop/Dell-Tower-ECT1250/Dell-Tower-ECT1250-1200x1200.jpg,389.0,,JOD,True,Unknown,"{'Desktops Computer', 'MSI', 'Gaming PC, Gaming Laptop and Gaming Accessories', 'Intel', 'AMD', 'Gaming PC', 'ASUS', 'Computer Systems', 'Apple', 'HP', 'Acer', 'Dell', 'Lenovo'}","{'Processor Type': 'Core i3', 'Processor Generation': '14th Generation', 'Processor Family': 'i3-14100', 'Processor Speed': 'Up To 4.7GHz', 'Processor Cache': '12MB', 'Processor Cores': '4', 'Processor Threads': '8', 'Memory Size': '1 X 8GB', 'Memory Type': 'DDR5', 'Number of Memory Slot': '2', 'Memory Bus Speed': '4800MHz', 'Storage Technology': 'M.2 PCIe NVMe SSD', 'Storage Capacity': '512GB', 'Graphic Manufacturer': 'Intel', 'Graphic Chip-set Model': 'Intel® UHD Graphics 730', 'Graphic Memory Size': 'Shared Memory', 'Graphic Memory Type': 'Dedicated Memory', 'Optical Drive': 'No', 'Ports': 'Front: 2 USB 2.0 (480 Mbps) ports 1 USB 3.2 Gen 1 (5 Gbps) Type-C® port 1 USB 3.2 Gen 1 (5 Gbps) port 1 global headset jack Rear: For computers shipped with an Intel® Core™ i3 14100/i5 14400/i5 14400F/i7 14700/i7 14700F processor: 2 USB 2.0 (480 Mbps) with SmartPower On ports 2 USB 3.2 Gen 1 (5 Gbps) ports 1 RJ45 Ethernet port  1GbE 1 HDMI 2.1 (TMDS) port 1 DisplayPort™ 1.4 (HBR2) port', 'Included Operating System': 'Free DOS', 'Communications': 'RJ-45 Ethernet 10/100/1000 Mbps MediaTek Wi-Fi 6 MT7920  2x2  802.11ax  MU-MIMO  Bluetooth wireless card', 'Accessories': '(Dell USB Keyboard + Wired Optical Mouse) Combo', 'Warranty': '1 Year'}"
