product_code,product_name,brand,store,url,image_url,price,original_price,currency,in_stock,product_description,categories,specs
GO 5 Black,"JBL Go 5 - Ultra-Portable Waterproof & Drop-Proof Speaker with JBL Legendary Sound & Ambient Edge Lighting, AirTouch Instant Stereo Pairing or Link Multiple Compatible Speakers via Auracast™ (Black)",JBL,Compu Jordan,https://citycenter.jo/jbl-go-5-ultra-portable-waterproof-drop-proof-speaker-with-jbl-legendary-sound-ambient-edge-lighting-airtouch-instant-stereo-pairing-or-link-multiple-compatible-speakers-via-auracast-black,https://image.citycenter.jo/cache/catalog/002026/42026/b552026-1200x1200.jpg,49.0,59.0,JOD,True,"The JBL Go 5 packs our legendary JBL sound into a palm-sized speaker you can carry absolutely anywhere. With up to 10 hours of battery life & an IP68 waterproof, dust-proof, & drop-proof design, it can handle anything life throws at it. Pair it up to another Go 5 speaker using AirTouch with a simple bump, for true stereo sound, or use Auracast to link up to JBL Auracast-enabled speakers & turn the jams up even louder. Pick your theme for the ambient edge lighting, and let the good times roll.
The JBL Go 5 packs louder legendary JBL sound with even deeper bass than before. It's seriously big sound from a speaker that fits in the palm of your hand.
Set the vibe with ambient edge lighting. Pick from light themes and get visual cues for power, pairing, low on battery, or in Auracast mode.
Beach days, surprise rain, clumsy hands—no problem. With IP68 waterproof and dust-proof protection and a tough drop-proof build, the JBL Go 5 keeps playing through it all.
Keep up the fun for up to 8 hours, plus an extra 2 with Playtime Boost. So you can squeeze more fun out of every charge.
Bump two JBL Go 5 speakers together to link them up through AirTouch for true stereo sound. It instantly pairs them for left and right stereo sound. OR Go bigger together by linking multiple JBL Auracast-enabled speakers wirelessly for an even wider, more immersive sound."," {""Monitor""}","{'Name': 'nan', 'Company Name': 'nan', 'Email': 'nan', 'Phone': 'nan', 'nan': 'nan'}"
