urls,categories
https://citycenter.jo/asus-rog-strix-g16-2025-g615lr-intel-core-ultra-9-gen-ii-275hx-24-cores-w-nvidia-rtx-5070-ti-12gb-ddr7-ips-2-5k-240hz-display-volt-green,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/victus-by-hp-2024-15-fa2104tx-13gen-intel-core-i7-10-cores-w-nvidia-rtx-4050-6gb-ddr6-ips-144hz-display-performance-blue,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/apple-ipad-air-11-inch-m4-8th-generation-2026-8-cores-256gb-storage-12gb-memory-9-core-gpu-wifi-only-blue,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/apple-ipad-air-11-inch-m4-8th-generation-2026-8-cores-256gb-storage-12gb-memory-9-core-gpu-wifi-only-space-grey,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/acer-travelmate-p2-15-2025-intel-ultra-5-gen-ii-225u-vpro-12-cores-secure-durable-high-performance-ai-business-laptop-w-travelmatesense-fast-charging-silver,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/acer-travelmate-p2-15-2025-intel-ultra-7-gen-ii-255u-vpro-12-cores-secure-durable-high-performance-ai-business-laptop-w-travelmatesense-fast-charging-silver,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/lenovo-thinkpad-t14-gen-6-2026-intel-ultra-5-gen-ii-256v-8-core-extreme-battery-life-enterprise-class-laptop-w-ddr5x-8533mhz-memory-black,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/lenovo-thinkpad-thunderbolt-5-smart-dock-7500-120gbps-data-transfer-180w-power-delivery-multiple-display-support-2-5gbps-ethernet-black,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/lenovo-usb-c-dual-display-travel-dock-1-dp-1-4-1-hdmi-2-0-up-to-65w-charging-for-laptop-no-power-adapter-included-support-dual-4k-display,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
https://citycenter.jo/lenovo-thinkpad-x1-carbon-gen-14-aura-edition-14-wuxga-touch-business-laptop-intel-core-ultra-7-355-32gb-lpddr5x-1tb-pcie-gen4-ssd-intel-graphics-windows-11-pro-21v7008heq,"{'Servers', 'Tablet Accessories', 'Gaming Laptop', 'Mini PC', 'Gaming', 'Desktop Computers', 'Home & office', 'Gaming & High Performance', 'Laptops', 'Point Of Sale', 'PC & Laptops'}"
